group_id,area_code,weight
area_6709,6709,0.000159
area_671,671,0.000794
area_6721,6721,0.000371
area_6722,6722,0.000106
area_6723,6723,0.000053
area_6724,6724,0.000477
area_6725,6725,0.000159
area_6726,6726,0.000106
area_6727,6727,0.000212
area_6728,6728,0.000106
area_6731,6731,0.000477
area_6732,6732,0.000636
area_6733,6733,0.000477
area_6734,6734,0.000212
area_6735,6735,0.000318
area_6736,6736,0.000212
area_6737,6737,0.000265
area_6741,6741,0.000106
area_6742,6742,0.000053
area_6743,6743,0.000318
area_6744,6744,0.000212
area_6745,6745,0.000159
area_6746,6746,0.000847
area_6747,6747,0.000424
area_6751,6751,0.000371
area_6752,6752,0.000477
area_6753,6753,0.000794
area_6754,6754,0.000636
area_6755,6755,0.000265
area_6756,6756,0.000424
area_6757,6757,0.000371
area_6758,6758,0.000477
area_6761,6761,0.001430
area_6762,6762,0.001006
area_6763,6763,0.001059
area_6764,6764,0.000371
area_6765,6765,0.000477
area_6766,6766,0.000530
area_6771,6771,0.000688
area_6772,6772,0.001536
area_6773,6773,0.000212
area_6774,6774,0.000212
area_6775,6775,0.000265
area_6776,6776,0.000636
area_6781,6781,0.000424
area_6782,6782,0.001218
area_6783,6783,0.000424
area_6784,6784,0.000265
area_6785,6785,0.000636
area_6786,6786,0.000636
area_6787,6787,0.000530
area_6788,6788,0.000477
area_6789,6789,0.000371
area_6804,6804,0.000053
area_6805,6805,0.000053
area_6806,6806,0.000106
area_6809,6809,0.000053
area_681,681,0.000847
area_6821,6821,0.000265
area_6824,6824,0.000053
area_6825,6825,0.000106
area_6826,6826,0.000053
area_6827,6827,0.000053
area_6831,6831,0.000159
area_6833,6833,0.000053
area_6834,6834,0.000159
area_6835,6835,0.000053
area_6836,6836,0.000053
area_6837,6837,0.000053
area_6838,6838,0.000106
area_6841,6841,0.000053
area_6842,6842,0.000053
area_6843,6843,0.000053
area_6849,6849,0.000053
area_6851,6851,0.000053
area_6852,6852,0.000053
area_6853,6853,0.000106
area_6854,6854,0.000053
area_6855,6855,0.000053
area_6857,6857,0.000053
area_6861,6861,0.000053
area_6864,6864,0.000053
area_6867,6867,0.000053
area_6871,6871,0.000053
area_6872,6872,0.000053
area_6873,6873,0.000053
area_6876,6876,0.000053
area_6881,6881,0.000053
area_6887,6887,0.000053
area_6894,6894,0.000053
area_6897,6897,0.000159
area_6898,6898,0.000106
area_69,69,0.002648
area_7021,7021,0.000212
area_7022,7022,0.000318
area_7023,7023,0.000424
area_7024,7024,0.000106
area_7025,7025,0.000159
area_7026,7026,0.000106
area_7031,7031,0.000477
area_7032,7032,0.000159
area_7033,7033,0.000212
area_7034,7034,0.000212
area_7041,7041,0.000106
area_7042,7042,0.000265
area_7043,7043,0.000159
area_7044,7044,0.000424
area_7045,7045,0.000106
area_7046,7046,0.000106
area_7051,7051,0.000159
area_7052,7052,0.000053
area_7053,7053,0.000159
area_7054,7054,0.000053
area_7055,7055,0.000106
area_7056,7056,0.000106
area_7062,7062,0.000265
area_7063,7063,0.000053
area_7071,7071,0.000265
area_7072,7072,0.000106
area_7073,7073,0.000053
area_7081,7081,0.000106
area_7082,7082,0.000159
area_7083,7083,0.000159
area_7084,7084,0.000053
area_7085,7085,0.000106
area_711,711,0.002489
area_7121,7121,0.000530
area_7122,7122,0.000053
area_7123,7123,0.000265
area_7124,7124,0.000053
area_7125,7125,0.000106
area_7127,7127,0.000424
area_7128,7128,0.000106
area_7129,7129,0.000106
area_7130,7130,0.000159
area_7131,7131,0.000636
area_7132,7132,0.000159
area_7133,7133,0.000212
area_7134,7134,0.000212
area_7135,7135,0.000159
area_7136,7136,0.000159
area_7138,7138,0.000106
area_7139,7139,0.000106
area_7141,7141,0.000424
area_7142,7142,0.000053
area_7143,7143,0.000636
area_7144,7144,0.000636
area_7145,7145,0.000106
area_7146,7146,0.000053
area_7147,7147,0.000053
area_7148,7148,0.000053
area_7150,7150,0.000212
area_7151,7151,0.000371
area_7152,7152,0.000106
area_7153,7153,0.000424
area_7154,7154,0.000053
area_7156,7156,0.000106
area_7157,7157,0.000318
area_7158,7158,0.000053
area_7159,7159,0.000106
area_7161,7161,0.001006
area_7162,7162,0.000265
area_7163,7163,0.000053
area_7164,7164,0.000318
area_7165,7165,0.000212
area_7166,7166,0.000053
area_7171,7171,0.000371
area_7172,7172,0.000212
area_7173,7173,0.000265
area_7174,7174,0.000159
area_7175,7175,0.000530
area_7176,7176,0.000530
area_7181,7181,0.000265
area_7182,7182,0.000530
area_7183,7183,0.000159
area_7184,7184,0.000159
area_7191,7191,0.000371
area_7192,7192,0.000053
area_7193,7193,0.000159
area_7194,7194,0.000159
area_7195,7195,0.000318
area_7202,7202,0.000053
area_7203,7203,0.000053
area_721,721,0.000741
area_7221,7221,0.000212
area_7222,7222,0.000318
area_7223,7223,0.000159
area_7224,7224,0.000106
area_7225,7225,0.000053
area_7227,7227,0.000106
area_7228,7228,0.000053
area_7229,7229,0.000106
area_7231,7231,0.000636
area_7232,7232,0.000159
area_7233,7233,0.000053
area_7234,7234,0.000106
area_7235,7235,0.000053
area_7236,7236,0.000053
area_7237,7237,0.000053
area_7240,7240,0.000053
area_7242,7242,0.000053
area_7243,7243,0.000106
area_7244,7244,0.000106
area_7245,7245,0.000212
area_7246,7246,0.000053
area_7247,7247,0.000106
area_7248,7248,0.000106
area_7249,7249,0.000053
area_7250,7250,0.000053
area_7251,7251,0.000265
area_7252,7252,0.000106
area_7253,7253,0.000159
area_7254,7254,0.000106
area_7255,7255,0.000106
area_7256,7256,0.000053
area_7258,7258,0.000106
area_7259,7259,0.000053
area_7261,7261,0.000053
area_7262,7262,0.000106
area_7263,7263,0.000265
area_7264,7264,0.000106
area_7265,7265,0.000053
area_7266,7266,0.000106
area_7267,7267,0.000053
area_7269,7269,0.000053
area_7271,7271,0.000106
area_7272,7272,0.000371
area_7273,7273,0.000212
area_7274,7274,0.000106
area_7275,7275,0.000265
area_7276,7276,0.000106
area_7277,7277,0.000053
area_7300,7300,0.000106
area_7302,7302,0.000106
area_7303,7303,0.000053
area_7304,7304,0.000053
area_7305,7305,0.000159
area_7306,7306,0.000159
area_7307,7307,0.000053
area_7308,7308,0.000106
area_7309,7309,0.000053
area_731,731,0.000530
area_7321,7321,0.000318
area_7322,7322,0.000106
area_7323,7323,0.000053
area_7324,7324,0.000053
area_7325,7325,0.000159
area_7326,7326,0.000106
area_7327,7327,0.000053
area_7328,7328,0.000053
area_7329,7329,0.000053
area_7331,7331,0.000212
area_7332,7332,0.000106
area_7333,7333,0.000106
area_7334,7334,0.000159
area_7335,7335,0.000371
area_7336,7336,0.000053
area_7337,7337,0.000106
area_7340,7340,0.000318
area_7343,7343,0.000106
area_7344,7344,0.000106
area_7345,7345,0.000318
area_7346,7346,0.000159
area_7347,7347,0.000318
area_7348,7348,0.000265
area_7351,7351,0.000265
area_7352,7352,0.000212
area_7353,7353,0.000053
area_7354,7354,0.000318
area_7355,7355,0.000106
area_7356,7356,0.000053
area_7357,7357,0.000265
area_7358,7358,0.000053
area_7361,7361,0.000318
area_7362,7362,0.000265
area_7363,7363,0.000106
area_7364,7364,0.000053
area_7365,7365,0.000053
area_7366,7366,0.000265
area_7371,7371,0.000265
area_7373,7373,0.000106
area_7374,7374,0.000106
area_7375,7375,0.000159
area_7376,7376,0.000053
area_7381,7381,0.000106
area_7382,7382,0.000106
area_7385,7385,0.000053
area_7386,7386,0.000053
area_7387,7387,0.000053
area_7388,7388,0.000053
area_7389,7389,0.000106
area_7391,7391,0.000212
area_7392,7392,0.000159
area_7393,7393,0.000371
area_7394,7394,0.000053
area_7402,7402,0.000053
area_7403,7403,0.000159
area_7404,7404,0.000106
area_741,741,0.000212
area_7420,7420,0.000159
area_7422,7422,0.000265
area_7423,7423,0.000053
area_7424,7424,0.000424
area_7425,7425,0.000053
area_7426,7426,0.000265
area_7427,7427,0.000371
area_7428,7428,0.000053
area_7429,7429,0.000424
area_7431,7431,0.000053
area_7432,7432,0.000159
area_7433,7433,0.000106
area_7434,7434,0.000106
area_7436,7436,0.000159
area_7441,7441,0.000053
area_7442,7442,0.000053
area_7443,7443,0.000212
area_7444,7444,0.000053
area_7445,7445,0.000106
area_7446,7446,0.000106
area_7448,7448,0.000159
area_7451,7451,0.000106
area_7452,7452,0.000265
area_7453,7453,0.000212
area_7454,7454,0.000159
area_7455,7455,0.000106
area_7456,7456,0.000053
area_7457,7457,0.000053
area_7458,7458,0.000053
area_7459,7459,0.000053
area_7461,7461,0.000106
area_7462,7462,0.000053
area_7463,7463,0.000212
area_7464,7464,0.000212
area_7465,7465,0.000053
area_7466,7466,0.000212
area_7467,7467,0.000053
area_7471,7471,0.000159
area_7472,7472,0.000106
area_7473,7473,0.000159
area_7474,7474,0.000053
area_7475,7475,0.000053
area_7476,7476,0.000106
area_7477,7477,0.000053
area_7478,7478,0.000053
area_7483,7483,0.000053
area_7484,7484,0.000053
area_7485,7485,0.000053
area_7502,7502,0.000106
area_7503,7503,0.000053
area_7504,7504,0.000053
area_7505,7505,0.000159
area_751,751,0.000583
area_7520,7520,0.000106
area_7522,7522,0.000053
area_7524,7524,0.000053
area_7525,7525,0.000053
area_7527,7527,0.000106
area_7528,7528,0.000053
area_7529,7529,0.000159
area_7531,7531,0.000265
area_7532,7532,0.000212
area_7533,7533,0.000053
area_7534,7534,0.000053
area_7541,7541,0.000212
area_7542,7542,0.000106
area_7543,7543,0.000212
area_7544,7544,0.000106
area_7545,7545,0.000053
area_7546,7546,0.000053
area_7551,7551,0.000159
area_7552,7552,0.000053
area_7553,7553,0.000053
area_7554,7554,0.000106
area_7555,7555,0.000053
area_7556,7556,0.000053
area_7557,7557,0.000106
area_7558,7558,0.000053
area_7561,7561,0.000053
area_7562,7562,0.000053
area_7563,7563,0.000053
area_7564,7564,0.000053
area_7565,7565,0.000106
area_7566,7566,0.000053
area_7568,7568,0.000053
area_7571,7571,0.000159
area_7572,7572,0.000159
area_7573,7573,0.000053
area_7574,7574,0.000159
area_7575,7575,0.000053
area_7576,7576,0.000053
area_7577,7577,0.000265
area_7578,7578,0.000053
area_7579,7579,0.000053
area_7581,7581,0.000053
area_7582,7582,0.000583
area_7583,7583,0.000106
area_7584,7584,0.000212
area_7585,7585,0.000053
area_7586,7586,0.000053
area_7587,7587,0.000265
area_7602,7602,0.000053
area_761,761,0.000953
area_7621,7621,0.000530
area_7622,7622,0.000212
area_7623,7623,0.000053
area_7624,7624,0.000053
area_7625,7625,0.000106
area_7626,7626,0.000106
area_7627,7627,0.000053
area_7628,7628,0.000106
area_7629,7629,0.000318
area_7631,7631,0.000159
area_7632,7632,0.000053
area_7633,7633,0.000265
area_7634,7634,0.000265
area_7635,7635,0.000106
area_7636,7636,0.000053
area_7641,7641,0.000265
area_7642,7642,0.000265
area_7643,7643,0.000106
area_7644,7644,0.000106
area_7645,7645,0.000053
area_7646,7646,0.000053
area_7651,7651,0.000053
area_7652,7652,0.000106
area_7653,7653,0.000053
area_7654,7654,0.000106
area_7656,7656,0.000053
area_7657,7657,0.000053
area_7660,7660,0.000053
area_7661,7661,0.000159
area_7662,7662,0.000053
area_7663,7663,0.000159
area_7664,7664,0.000159
area_7665,7665,0.000159
area_7666,7666,0.000159
area_7667,7667,0.000053
area_7668,7668,0.000106
area_7669,7669,0.000053
area_7671,7671,0.000053
area_7672,7672,0.000318
area_7673,7673,0.000530
area_7674,7674,0.000053
area_7675,7675,0.000053
area_7676,7676,0.000053
area_7681,7681,0.000053
area_7682,7682,0.000159
area_7683,7683,0.000053
area_7684,7684,0.000053
area_7685,7685,0.000053
area_7702,7702,0.000053
area_7703,7703,0.000053
area_7704,7704,0.000053
area_7706,7706,0.000053
area_7707,7707,0.000053
area_7709,7709,0.000053
area_771,771,0.000106
area_7720,7720,0.000053
area_7721,7721,0.000424
area_7722,7722,0.000159
area_7723,7723,0.000106
area_7724,7724,0.000053
area_7725,7725,0.000053
area_7727,7727,0.000053
area_7728,7728,0.000053
area_7729,7729,0.000053
area_7731,7731,0.000159
area_7732,7732,0.000106
area_7733,7733,0.000106
area_7734,7734,0.000106
area_7735,7735,0.000106
area_7736,7736,0.000053
area_7738,7738,0.000053
area_7739,7739,0.000053
area_7741,7741,0.000159
area_7742,7742,0.000159
area_7744,7744,0.000053
area_7745,7745,0.000106
area_7746,7746,0.000106
area_7747,7747,0.000053
area_7748,7748,0.000053
area_7751,7751,0.000053
area_7753,7753,0.000053
area_7754,7754,0.000053
area_7755,7755,0.000053
area_7761,7761,0.000053
area_7762,7762,0.000159
area_7763,7763,0.000106
area_7764,7764,0.000053
area_7765,7765,0.000053
area_7771,7771,0.000106
area_7773,7773,0.000053
area_7774,7774,0.000159
area_7775,7775,0.000053
area_7777,7777,0.000106
area_7802,7802,0.000106
area_7803,7803,0.000159
area_7804,7804,0.000106
area_7805,7805,0.000053
area_7806,7806,0.000053
area_7807,7807,0.000053
area_7808,7808,0.000053
area_781,781,0.000318
area_7821,7821,0.000106
area_7822,7822,0.000212
area_7823,7823,0.000053
area_7824,7824,0.000106
area_7825,7825,0.000106
area_7826,7826,0.000053
area_7831,7831,0.000053
area_7832,7832,0.000265
area_7833,7833,0.000106
area_7834,7834,0.000106
area_7835,7835,0.000106
area_7836,7836,0.000106
area_7837,7837,0.000053
area_7838,7838,0.000053
area_7839,7839,0.000053
area_7841,7841,0.000212
area_7842,7842,0.000159
area_7843,7843,0.000053
area_7844,7844,0.000053
area_7851,7851,0.000053
area_7852,7852,0.000053
area_7903,7903,0.000265
area_7904,7904,0.000212
area_7905,7905,0.000053
area_7906,7906,0.000053
area_7907,7907,0.000053
area_791,791,0.000424
area_7930,7930,0.000053
area_7931,7931,0.000106
area_7932,7932,0.000053
area_7933,7933,0.000106
area_7934,7934,0.000053
area_7935,7935,0.000053
area_7937,7937,0.000053
area_7938,7938,0.000053
area_7940,7940,0.000159
area_7941,7941,0.000106
area_7942,7942,0.000159
area_7943,7943,0.000159
area_7944,7944,0.000053
area_7945,7945,0.000053
area_7946,7946,0.000053
area_7947,7947,0.000159
area_7948,7948,0.000212
area_7950,7950,0.000053
area_7951,7951,0.000212
area_7952,7952,0.000106
area_7953,7953,0.000053
area_7954,7954,0.000053
area_7955,7955,0.000053
area_7957,7957,0.000159
area_7958,7958,0.000053
area_7959,7959,0.000106
area_7961,7961,0.000212
area_7962,7962,0.000318
area_7963,7963,0.000106
area_7964,7964,0.000159
area_7966,7966,0.000106
area_7967,7967,0.000688
area_7971,7971,0.000106
area_7972,7972,0.000053
area_7973,7973,0.000106
area_7974,7974,0.000053
area_7975,7975,0.000530
area_7976,7976,0.000053
area_7977,7977,0.000053
area_8020,8020,0.000106
area_8021,8021,0.000159
area_8022,8022,0.000371
area_8023,8023,0.000053
area_8024,8024,0.000212
area_8025,8025,0.001430
area_8026,8026,0.000106
area_8027,8027,0.000053
area_8028,8028,0.000106
area_8029,8029,0.000106
area_8031,8031,0.000265
area_8032,8032,0.000159
area_8033,8033,0.000106
area_8034,8034,0.000159
area_8035,8035,0.000106
area_8036,8036,0.000212
area_8038,8038,0.000053
area_8039,8039,0.000318
area_8041,8041,0.000212
area_8042,8042,0.000106
area_8043,8043,0.000053
area_8046,8046,0.000053
area_8051,8051,0.000212
area_8052,8052,0.000106
area_8053,8053,0.000106
area_8054,8054,0.000212
area_8055,8055,0.000159
area_8056,8056,0.000053
area_8057,8057,0.000053
area_8061,8061,0.000053
area_8062,8062,0.000053
area_8063,8063,0.000106
area_8064,8064,0.000794
area_8066,8066,0.000053
area_8067,8067,0.000053
area_8071,8071,0.000371
area_8072,8072,0.000106
area_8073,8073,0.002012
area_8074,8074,0.000741
area_8075,8075,0.001006
area_8076,8076,0.000265
area_8081,8081,0.000053
area_8082,8082,0.000265
area_8083,8083,0.000106
area_8084,8084,0.000318
area_8085,8085,0.000053
area_8086,8086,0.000106
area_8091,8091,0.000106
area_8092,8092,0.000953
area_8093,8093,0.000318
area_8094,8094,0.000053
area_8095,8095,0.000741
area_8102,8102,0.000106
area_8104,8104,0.000053
area_8105,8105,0.000053
area_8106,8106,0.000212
area_811,811,0.000106
area_8121,8121,0.000477
area_8122,8122,0.000265
area_8123,8123,0.000159
area_8124,8124,0.000265
area_8131,8131,0.000159
area_8133,8133,0.000106
area_8134,8134,0.000265
area_8135,8135,0.000106
area_8136,8136,0.000106
area_8137,8137,0.000159
area_8138,8138,0.000053
area_8139,8139,0.000106
area_8141,8141,0.000424
area_8142,8142,0.000212
area_8143,8143,0.000159
area_8144,8144,0.000106
area_8145,8145,0.000741
area_8146,8146,0.000159
area_8151,8151,0.000159
area_8152,8152,0.000159
area_8153,8153,0.000212
area_8157,8157,0.000106
area_8158,8158,0.000106
area_8161,8161,0.000159
area_8165,8165,0.000318
area_8166,8166,0.000159
area_8167,8167,0.000106
area_8168,8168,0.000212
area_8170,8170,0.000212
area_8171,8171,0.000159
area_8176,8176,0.000053
area_8177,8177,0.000053
area_8178,8178,0.000318
area_8179,8179,0.000106
area_8191,8191,0.000212
area_8192,8192,0.000106
area_8193,8193,0.000318
area_8194,8194,0.000159
area_8195,8195,0.000106
area_8196,8196,0.000159
area_8202,8202,0.000212
area_8203,8203,0.000106
area_8204,8204,0.000106
area_8205,8205,0.000053
area_8206,8206,0.000212
area_8207,8207,0.000053
area_8208,8208,0.000053
area_821,821,0.001006
area_8221,8221,0.000212
area_8222,8222,0.000212
area_8223,8223,0.000371
area_8224,8224,0.000159
area_8225,8225,0.000053
area_8226,8226,0.000053
area_8230,8230,0.000106
area_8231,8231,0.000106
area_8232,8232,0.000371
area_8233,8233,0.000212
area_8234,8234,0.000106
area_8236,8236,0.000106
area_8237,8237,0.000212
area_8238,8238,0.000159
area_8239,8239,0.000106
area_8241,8241,0.000265
area_8243,8243,0.000159
area_8245,8245,0.000106
area_8246,8246,0.000053
area_8247,8247,0.000053
area_8248,8248,0.000106
area_8249,8249,0.000106
area_8250,8250,0.000053
area_8251,8251,0.000159
area_8252,8252,0.000106
area_8253,8253,0.000053
area_8254,8254,0.000053
area_8257,8257,0.000106
area_8258,8258,0.000106
area_8259,8259,0.000106
area_8261,8261,0.000212
area_8262,8262,0.000106
area_8263,8263,0.000053
area_8265,8265,0.000159
area_8266,8266,0.000159
area_8267,8267,0.000053
area_8268,8268,0.000053
area_8269,8269,0.000106
area_8271,8271,0.000159
area_8272,8272,0.000212
area_8273,8273,0.000318
area_8274,8274,0.000053
area_8276,8276,0.000212
area_8281,8281,0.000212
area_8282,8282,0.000318
area_8283,8283,0.000159
area_8284,8284,0.000106
area_8285,8285,0.000053
area_8291,8291,0.000053
area_8292,8292,0.000053
area_8293,8293,0.000212
area_8294,8294,0.000106
area_8295,8295,0.000053
area_8296,8296,0.000053
area_8302,8302,0.000106
area_8303,8303,0.000053
area_8304,8304,0.000106
area_8306,8306,0.000159
area_831,831,0.000265
area_8320,8320,0.000053
area_8321,8321,0.000212
area_8322,8322,0.000053
area_8323,8323,0.000053
area_8324,8324,0.000053
area_8326,8326,0.000159
area_8327,8327,0.000053
area_8328,8328,0.000053
area_8330,8330,0.000053
area_8331,8331,0.000318
area_8332,8332,0.000212
area_8333,8333,0.000371
area_8334,8334,0.000106
area_8335,8335,0.000265
area_8336,8336,0.000212
area_8337,8337,0.000159
area_8338,8338,0.000053
area_8340,8340,0.000053
area_8341,8341,0.000265
area_8342,8342,0.000053
area_8343,8343,0.000106
area_8344,8344,0.000106
area_8345,8345,0.000159
area_8346,8346,0.000106
area_8347,8347,0.000106
area_8348,8348,0.000053
area_8349,8349,0.000053
area_8361,8361,0.000053
area_8362,8362,0.000159
area_8363,8363,0.000053
area_8364,8364,0.000212
area_8365,8365,0.000053
area_8366,8366,0.000053
area_8367,8367,0.000053
area_8368,8368,0.000053
area_8369,8369,0.000053
area_8370,8370,0.000053
area_8372,8372,0.000159
area_8373,8373,0.000053
area_8374,8374,0.000106
area_8375,8375,0.000053
area_8376,8376,0.000053
area_8377,8377,0.000106
area_8378,8378,0.000053
area_8380,8380,0.000106
area_8381,8381,0.000159
area_8382,8382,0.000212
area_8383,8383,0.000318
area_8384,8384,0.000053
area_8385,8385,0.000106
area_8386,8386,0.000053
area_8387,8387,0.000106
area_8388,8388,0.000053
area_8389,8389,0.000106
area_8392,8392,0.000053
area_8393,8393,0.000106
area_8394,8394,0.000106
area_8395,8395,0.000265
area_8402,8402,0.000053
area_8403,8403,0.000053
area_8404,8404,0.000106
area_8405,8405,0.000053
area_8406,8406,0.000053
area_8407,8407,0.000053
area_841,841,0.000318
area_8421,8421,0.000212
area_8422,8422,0.000106
area_8423,8423,0.000053
area_8424,8424,0.000106
area_8426,8426,0.000053
area_8427,8427,0.000053
area_8431,8431,0.000159
area_8432,8432,0.000053
area_8433,8433,0.000159
area_8434,8434,0.000053
area_8435,8435,0.000053
area_8441,8441,0.000688
area_8442,8442,0.000106
area_8443,8443,0.000106
area_8444,8444,0.000318
area_8445,8445,0.000053
area_8446,8446,0.000053
area_8450,8450,0.000053
area_8452,8452,0.000106
area_8453,8453,0.000106
area_8454,8454,0.000159
area_8456,8456,0.000212
area_8457,8457,0.000053
area_8458,8458,0.000212
area_8459,8459,0.000053
area_8460,8460,0.000053
area_8461,8461,0.000106
area_8462,8462,0.000053
area_8463,8463,0.000053
area_8464,8464,0.000053
area_8465,8465,0.000053
area_8466,8466,0.000053
area_8467,8467,0.000053
area_8501,8501,0.000053
area_8502,8502,0.000053
area_8503,8503,0.000053
area_8504,8504,0.000318
area_8505,8505,0.000106
area_8507,8507,0.000053
area_8509,8509,0.000106
area_851,851,0.000212
area_8531,8531,0.000212
area_8532,8532,0.000106
area_8533,8533,0.000106
area_8534,8534,0.000053
area_8535,8535,0.000106
area_8536,8536,0.000053
area_8541,8541,0.000318
area_8542,8542,0.000053
area_8543,8543,0.000212
area_8544,8544,0.000159
area_8545,8545,0.000053
area_8546,8546,0.000318
area_8547,8547,0.000053
area_8549,8549,0.000106
area_8550,8550,0.000053
area_8551,8551,0.000106
area_8552,8552,0.000106
area_8553,8553,0.000212
area_8554,8554,0.000106
area_8555,8555,0.000159
area_8556,8556,0.000053
area_8557,8557,0.000053
area_8558,8558,0.000159
area_8561,8561,0.000106
area_8562,8562,0.000053
area_8563,8563,0.000053
area_8564,8564,0.000053
area_8565,8565,0.000106
area_8571,8571,0.000212
area_8572,8572,0.000159
area_8573,8573,0.000106
area_8574,8574,0.000053
area_8581,8581,0.000053
area_8582,8582,0.000053
area_8583,8583,0.000106
area_8584,8584,0.000106
area_8585,8585,0.000053
area_8586,8586,0.000053
area_8591,8591,0.000053
area_8592,8592,0.000053
area_8593,8593,0.000053
area_861,861,0.000636
area_8621,8621,0.000794
area_8623,8623,0.000212
area_8624,8624,0.000106
area_8628,8628,0.000053
area_8629,8629,0.000053
area_8630,8630,0.000053
area_8631,8631,0.000265
area_8633,8633,0.000106
area_8634,8634,0.000159
area_8635,8635,0.000053
area_8636,8636,0.000159
area_8637,8637,0.000159
area_8638,8638,0.000212
area_8639,8639,0.000212
area_8640,8640,0.000053
area_8641,8641,0.000265
area_8642,8642,0.000053
area_8649,8649,0.000053
area_8650,8650,0.000053
area_8651,8651,0.000159
area_8652,8652,0.000371
area_8654,8654,0.000106
area_8656,8656,0.000106
area_8657,8657,0.000053
area_8661,8661,0.000106
area_8662,8662,0.000371
area_8663,8663,0.000053
area_8664,8664,0.000053
area_8665,8665,0.000106
area_8666,8666,0.001960
area_8667,8667,0.000318
area_8669,8669,0.001112
area_8670,8670,0.000159
area_8671,8671,0.000212
area_8677,8677,0.000106
area_8678,8678,0.000159
area_8679,8679,0.000106
area_8681,8681,0.002489
area_8682,8682,0.000053
area_8683,8683,0.000053
area_8684,8684,0.000053
area_8685,8685,0.000053
area_8686,8686,0.000265
area_8687,8687,0.000053
area_8702,8702,0.000318
area_8703,8703,0.000053
area_8704,8704,0.000106
area_8705,8705,0.000106
area_8706,8706,0.000053
area_8707,8707,0.000053
area_8708,8708,0.000106
area_8709,8709,0.000159
area_871,871,0.000371
area_8721,8721,0.000106
area_8722,8722,0.000053
area_8723,8723,0.000053
area_8724,8724,0.000106
area_8725,8725,0.000106
area_8726,8726,0.000053
area_8727,8727,0.000106
area_8728,8728,0.000053
area_8731,8731,0.000212
area_8732,8732,0.000106
area_8733,8733,0.000106
area_8734,8734,0.000053
area_8741,8741,0.000106
area_8742,8742,0.000106
area_8743,8743,0.000053
area_8744,8744,0.000159
area_8745,8745,0.000106
area_8751,8751,0.000053
area_8752,8752,0.000106
area_8753,8753,0.000159
area_8754,8754,0.000053
area_8756,8756,0.000053
area_8761,8761,0.000159
area_8762,8762,0.000318
area_8764,8764,0.000106
area_8765,8765,0.000053
area_8766,8766,0.000053
area_8771,8771,0.000053
area_8772,8772,0.000106
area_8773,8773,0.000106
area_8774,8774,0.000053
area_8781,8781,0.000053
area_8782,8782,0.000106
area_8783,8783,0.000053
area_8784,8784,0.000106
area_8801,8801,0.000106
area_8802,8802,0.000159
area_8803,8803,0.000159
area_8805,8805,0.000053
area_8806,8806,0.000106
area_8807,8807,0.000106
area_8808,8808,0.000053
area_8809,8809,0.000053
area_881,881,0.000212
area_8821,8821,0.000212
area_8822,8822,0.000159
area_8823,8823,0.000265
area_8824,8824,0.000106
area_8825,8825,0.000106
area_8841,8841,0.000265
area_8845,8845,0.000159
area_8846,8846,0.000106
area_8847,8847,0.000477
area_8851,8851,0.000265
area_8856,8856,0.000265
area_8857,8857,0.000106
area_8858,8858,0.000159
area_8860,8860,0.000053
area_8861,8861,0.000265
area_8862,8862,0.000212
area_8867,8867,0.000212
area_8868,8868,0.000212
area_8869,8869,0.000212
area_89,89,0.006249
area_9002,9002,0.000106
area_9003,9003,0.000106
area_9004,9004,0.000106
area_9005,9005,0.000053
area_9006,9006,0.000053
area_9007,9007,0.000053
area_9008,9008,0.000053
area_9009,9009,0.000106
area_906,906,0.000106
area_9071,9071,0.000053
area_9072,9072,0.000053
area_9073,9073,0.000159
area_9074,9074,0.000106
area_9075,9075,0.000212
area_9076,9076,0.000159
area_9077,9077,0.000159
area_9081,9081,0.000265
area_9082,9082,0.000159
area_9083,9083,0.000053
area_9084,9084,0.000053
area_9085,9085,0.000159
area_9086,9086,0.000053
area_9087,9087,0.000106
area_9088,9088,0.000106
area_9089,9089,0.000106
area_9090,9090,0.000106
area_9091,9091,0.000159
area_9092,9092,0.000212
area_9093,9093,0.000106
area_9094,9094,0.000106
area_9101,9101,0.000212
area_9102,9102,0.000053
area_9103,9103,0.000053
area_9104,9104,0.000212
area_9105,9105,0.000053
area_9106,9106,0.000053
area_9107,9107,0.000106
area_911,911,0.002330
area_9120,9120,0.000053
area_9122,9122,0.000159
area_9123,9123,0.000159
area_9126,9126,0.000159
area_9127,9127,0.000106
area_9128,9128,0.000106
area_9129,9129,0.000053
area_9131,9131,0.000530
area_9132,9132,0.000106
area_9133,9133,0.000212
area_9134,9134,0.000265
area_9135,9135,0.000159
area_9141,9141,0.000159
area_9142,9142,0.000053
area_9143,9143,0.000106
area_9144,9144,0.000053
area_9145,9145,0.000212
area_9146,9146,0.000159
area_9147,9147,0.000159
area_9148,9148,0.000106
area_9151,9151,0.000265
area_9152,9152,0.000159
area_9153,9153,0.000053
area_9154,9154,0.000106
area_9155,9155,0.000053
area_9156,9156,0.000053
area_9157,9157,0.000053
area_9158,9158,0.000106
area_9161,9161,0.000159
area_9162,9162,0.000106
area_9163,9163,0.000212
area_9164,9164,0.000106
area_9165,9165,0.000106
area_9166,9166,0.000053
area_9167,9167,0.000053
area_9170,9170,0.000053
area_9171,9171,0.000106
area_9172,9172,0.000106
area_9173,9173,0.000053
area_9174,9174,0.000053
area_9175,9175,0.000106
area_9176,9176,0.000053
area_9177,9177,0.000053
